photo_url,location_lng,location_lat,scene,scene_id,pname,cityname,adname,townName,address,tel,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,,行业大类,行业子类
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/48684572b882dc797f2db83a5570b721'}]",108.931561,34.284728,老百姓大药房(兴中路店),B0FFGMDZE6,陕西省,西安市,莲湖区,未央宫街道,工农路178号营建小区门口(大观园市场),029-87205287;029-68764220,[],610000,[],[],[],"{'cost': [], 'rating': '3.5'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374401,90601,0,[],29,[],龙盛医药(兴中路店),[],[],0,[],2021/12/19 13:51,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_118987,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/551d01b5230d537d505b5612'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/21f3c8f6c9c1940068d1fbe01f101ca6'}]",108.936589,34.279999,西安莲湖天颐堂中医医院,B0FFFP5782,陕西省,西安市,莲湖区,未央宫街道,自强西路110号(西安铁路职业技术学院西校区),029-88885858,[],610000,[],[],[],"{'cost': [], 'rating': '4.0'}",[],0,医疗保健服务;综合医院;综合医院,0,5108373412,90100,2,[],29,"[{'typecode': ' 991001 ', 'address': ' 自强西路110号 ', 'distance': ' 0 ', 'subtype': '门', 'sname': ' 北门 ', 'name': ' 西安莲湖天颐堂中医医院(北门) ', 'location': '108.936637,34.280086', 'id': ' B0FFGCQVEB '}]",[],[],"108.936582,34.280203",0,[],2021/12/16 9:06,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_155536,0,yes,,0,,医疗保健服务,综合医院
[],108.937235,34.289439,口腔科内科,B0FFH3ZOVN,陕西省,西安市,莲湖区,未央宫街道,永福路永新苑·红东花园小区内,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374422,90202,2,[],29,[],[],[],"108.937253,34.289529",0,[],2021/12/2 18:11,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2a1d3d586d91c77049c624e24f4ce0bd'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/66759e2ad8cf703c55a036a31e146777'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8166685d82c22f44051bc05b18ff7280'}]",108.915849,34.288535,柴娟口腔,B0FFH1CZ1M,陕西省,西安市,莲湖区,未央宫街道,永安路龙湖水晶郦城小区7号楼1单元202室,029-81626688;177****4909,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374310,90202,2,[],29,[],[],[],[],0,[],2021/12/16 7:53,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_384012,0,yes,,0,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/dd381ae901ca20cc4d9909055951710d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/093454e584de649b4c4253c4545a6298'}]",108.903943,34.286763,西安莲湖海斌口腔诊所,B0FFIB06DZ,陕西省,西安市,莲湖区,未央宫街道,大兴东路天朗春城8号楼门面房,029-89576780;133****1286,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374210,90202,2,[],29,[],[],[],[],0,[],2021/11/22 22:01,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,专科医院
[],108.860075,34.280888,陕西橙昌医药,B0FFL0YHNF,陕西省,西安市,莲湖区,未央宫街道,万国商城3楼,,,,[],[],[],[],[],,医疗保健服务;医药保健销售店;药房,,,90601,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d4188e6e47962c8963b0c169af1989b7'}]",108.938137,34.284737,亚健医药(兴中路店),B0FFGCTMGD,陕西省,西安市,莲湖区,未央宫街道,兴中路3号,029-86230372,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374500,90601,0,[],29,[],[],[],"108.937935,34.284661",0,[],2021/12/15 23:02,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_186984,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/39e0fa82269f2088ba9a85f3b1138ee7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3af3d111934344eec6a317e44c3afc13'}]",108.908506,34.292484,西安未央康平医院,B0FFL10RXC,陕西省,西安市,莲湖区,未央宫街道,梨园路23号御园小区商铺,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;综合医院;综合医院,0,5108375202,90100,2,[],29,[],[],[],"108.908436,34.292691",0,[],2021/11/15 23:45,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,综合医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/33d8cb6b5837c1895bf48c797bfb87ea'}]",108.910562,34.288594,康天医药超市,B0FFHHT5RP,陕西省,西安市,莲湖区,未央宫街道,天朗大兴郡翰苑12号楼8号商铺(大兴医院对面巷子20米),029-89379162;186****8085,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374212,90601,0,[],29,[],[],[],"108.910689,34.288736",0,[],2021/12/16 3:17,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_434145,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6095b1a0a1399730ce9c0935f810c011'}]",108.920271,34.280985,玖易大药房(丰禾路店),B0FFKMUKUL,陕西省,西安市,莲湖区,未央宫街道,丰禾路1号30101室,029-86335672,[],610000,[],[],[],"{'cost': [], 'rating': '3.5'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373321,90601,0,[],29,[],[],[],[],0,[],2021/12/17 13:48,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2b89433dd75f05ee109d51c484de3778'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b1369c69d2bf2d5c6c07a08696c04e32'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8c5ecd6efae776a3e663ce721b70bf88'}]",108.921416,34.280576,尔康口腔(丰禾路店),B001D0WFCF,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道丰禾路2号,029-86331188,[],610000,[],[],[],"{'cost': [], 'rating': '4.0'}",[],0,医疗保健服务;专科医院;口腔医院,0,5108373322,90202,2,[],29,[],[],[],"108.921438,34.28071",0,[],2021/12/15 21:15,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_96623,0,yes,,0,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d46aab12fb41e298d6952d05a3d4f67c'}]",108.93047,34.280439,西安大兴新区社区卫生服务中心,B0FFF6593V,陕西省,西安市,莲湖区,未央宫街道,自强西路233号-8号,029-89576218;029-81628974,[],610000,[],[],[],"{'cost': [], 'rating': '3.5'}",[],0,医疗保健服务;综合医院;卫生院,0,5108373411,90102,2,[],29,[],[],[],"108.930364,34.280262",0,[],2021/12/19 10:18,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_119734,0,yes,,0,,医疗保健服务,综合医院
[],108.936639,34.279995,西安莲湖天颐堂,B0FFLD6AMT,陕西省,西安市,莲湖区,未央宫街道,[],,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;综合医院;综合医院,0,5108373412,90100,2,[],29,[],[],[],[],0,[],2021/11/20 14:30,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,综合医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2ffee11b0b9f9d35e13e280362c47c58'}]",108.929915,34.285998,东伟口腔,B0FFGG16W5,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道红庙坡中村永薪苑A座,029-86459312,[],610000,B001D09FQY,[],[],"{'cost': [], 'rating': '4.0'}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374401,90202,2,[],29,[],[],[],[],0,[],2021/11/23 1:10,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,0,,医疗保健服务,专科医院
[],108.8608,34.281518,陕西怡悦国药,B0FFKZHP7H,陕西省,西安市,莲湖区,未央宫街道,枣园街道枣园西路221号陕煤集团钢材库,,,,[],[],[],[],[],,医疗保健服务;医药保健销售店;药房,,,90601,0,[],,,,,,,,,,,,,,,[],,[],,,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ca34e1cde54574782f54804f9979798a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e078132acf6c9100ca7ad552b26d192a'}]",108.927933,34.292535,怡康医药超市(龙首北路),B0G3J61COO,陕西省,西安市,莲湖区,未央宫街道,龙首北路西段154号巨瀚广场旁边,029-81623913,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375400,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:15,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.923249,34.287017,千叶堂大药房(星火路店),B0G02L53XN,陕西省,西安市,莲湖区,未央宫街道,红庙坡路龙湖西安大兴星悦荟东北侧约230米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374312,90601,0,[],29,[],[],[],[],0,[],2021/11/21 6:01,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/288b8c8438c5f28858cd16c6d4169800'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8f18fb652a34bfaeab9b4ce3ecadf69e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/72014fd6cd04306b0e174d5403fa3910'}]",108.917393,34.289462,万锁中医门诊部,B0FFLBWTG3,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道永全路龙湖水晶郦城旁,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374321,90300,2,[],29,[],[],[],[],0,[],2021/11/23 11:18,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fcaf02e63eea8f07fcdb33765bbaf95a'}]",108.899718,34.28559,李小红诊所,B0FFJXVCG4,陕西省,西安市,莲湖区,未央宫街道,白家口丽苑小区北门,029-85963288;181****9281,[],610000,B0FFGNO7TE,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374102,90300,2,[],29,[],[],[],[],0,[],2021/12/16 3:14,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/15bac3e27c1a347e089684d8cf390205'}]",108.916897,34.281129,怡康医药超市(怡悦丰禾路店),B0FFGFQCWK,陕西省,西安市,莲湖区,未央宫街道,丰禾路9号蔚蓝花城东门邮局北隔壁,029-86362753,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373321,90601,0,[],29,[],[],[],"108.916642,34.281125",0,[],2021/12/19 13:57,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_139563,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/bc8cf6d7fb0c08ec21d2b521a1453aa2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6a677358a503d25086d47572d0d04c0a'}]",108.897932,34.287037,众信医药超市(西安五十分店),B0FFFO5ZS7,陕西省,西安市,莲湖区,未央宫街道,大兴东路71号天朗大兴郡青城2号楼2-10104(QC-2-04)号房,029-81330811;186****4580,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374112,90601,0,[],29,[],[],[],"108.897832,34.286931",0,[],2021/12/19 13:32,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_172942,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8820310742a989230b4a2049db8a24ad'}]",108.919866,34.280596,老百姓大药房(西安丰禾路店),B0FFIAVBES,陕西省,西安市,莲湖区,未央宫街道,丰禾路48号1幢20101室,029-86364950;029-87205287,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373321,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:14,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e64bd9fdeea528d04a19d0952f2ac9c5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9c94512fdfc6c51a845f3180809597c3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/399d215f89ca8e6d5cbd77226dce39e8'}]",108.911009,34.290981,兴大口腔诊所,B0FFIYXCRM,陕西省,西安市,莲湖区,未央宫街道,劳动北路与梨园路交叉口南200米,029-89378128;155****1919,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108374222,90202,2,[],29,[],[],[],[],0,[],2021/12/16 1:05,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/08222242ae73fbef7112daee90045cfa'}]",108.928904,34.285224,爱晶健康体验馆,B0FFILEJN5,陕西省,西安市,莲湖区,未央宫街道,兴中路付131号附近,029-86247939;136****0991,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374400,90000,0,[],29,[],[],[],[],0,[],2021/12/19 4:53,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/62116720b5ded55254ccc5816ec52da2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/44b1d3e0096fa592ae1f9bf1b7681bf7'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4c967e02e2488b1414ffa0415235bffa'}]",108.930585,34.292492,维健大药房(龙首北路一店),B0H3M58IYI,陕西省,西安市,莲湖区,未央宫街道,永新路18号天赐苑10幢2单元20106室,029-86458355,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375401,90601,1,[],29,[],[],[],[],0,[],2021/11/24 0:07,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.911063,34.289071,万百泉大药房,B0HGUNDRWJ,陕西省,西安市,莲湖区,未央宫街道,劳动北路天朗大兴郡蔚蓝君城西南侧约30米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374222,90601,0,[],29,[],[],[],[],0,[],2021/12/15 16:27,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c62bcadb7b7c4ce49d153bce2585c800'}]",108.910301,34.288668,易足行手足护理,B0FFKHIO0W,陕西省,西安市,莲湖区,未央宫街道,劳动北路352号附近,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医疗保健服务场所;医疗保健服务场所,0,5108374212,90000,1,[],29,[],[],[],[],0,[],2021/11/26 7:07,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医疗保健服务场所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e5844c2cc4b2c14038042c18b2cdb6e1'}]",108.907125,34.292489,老百姓大药房(梨园路一店),B0FFLH0WTQ,陕西省,西安市,莲湖区,未央宫街道,梨园路御园温泉小区东门西一层门面房十五号、十六号,029-89363092,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375201,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:32,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/658d4e80be8402e9073b1642c43bd21b'}]",108.914676,34.282807,怡康医药超市(丰禾路七店),B0G1NX7AH9,陕西省,西安市,莲湖区,未央宫街道,丰禾路75号4幢,029-86350693,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373320,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:33,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/161e3c2b6b0a267d0c085577e1280179'}]",108.90122,34.282493,怡康医药超市(丰禾路三店),B0GRB6DL9C,陕西省,西安市,莲湖区,未央宫街道,桃园北路大兴九臻南侧约210米,,[],610000,B0FFFKIGGU,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373220,90601,0,[],29,[],[],[],"108.901253,34.282371",0,[],2021/12/17 12:41,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9029034c7ef4da3a21bd7dd4a28bbd36'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b6d98945efca0639c940c083ca0a8884'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/aba62b3a528d7e9b258383d846f2fde5'}]",108.930498,34.292474,广济大药房(龙首北路一店),B0FFMH8LB4,陕西省,西安市,莲湖区,未央宫街道,永新路18号10幢2单元20106室,029-86458355;187****6426,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375401,90601,1,[],29,[],[],[],[],0,[],2021/12/19 13:35,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0302d78d2e6015f71020abe8b3d57c2a'}]",108.933729,34.284781,邓方家鼻腔护理中心(西安总店),B0G29UOLQ7,陕西省,西安市,莲湖区,未央宫街道,兴中路陕师大附属实验小学东北侧约100米,029-87570957,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;耳鼻喉医院,0,5108374402,90204,2,[],29,[],[],[],[],0,[],2021/11/26 16:05,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/741b44afb9a7fd8e00d9530f6453d5fb'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/64cb786fa466d2a2501bbc071460d25c'}]",108.910068,34.280439,怡康医药超市(丰禾路六店),B0FFLKIXT6,陕西省,西安市,莲湖区,未央宫街道,丰禾路80号1幢40102号,029-86238730,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373212,90601,0,[],29,[],[],[],"108.910224,34.280627",0,[],2021/12/19 13:47,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7f7858ed44ba801f6bf8347d83661fd6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3d41d13988937c0101bab81a51ae21c6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/63784ae5eb45d368d135001216c08b6d'}]",108.897169,34.291569,怡康医药超市(梨园路二店),B0FFG6MGKX,陕西省,西安市,莲湖区,未央宫街道,梨园路长兴园湖曲二期第5幢1单元1层10106号,029-88691933,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374122,90601,0,[],29,[],[],[],"108.896995,34.29155",0,[],2021/12/19 13:17,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_192867,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a252c054beee994e5fb51b766640208b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ff1ac006cd7521b0af8e5a3033c87161'}]",108.902624,34.288983,怡康医药超市(桃园北路店),B0FFKZKFCA,陕西省,西安市,莲湖区,未央宫街道,桃园北路,029-81624261,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374220,90601,0,[],29,[],[],[],"108.902463,34.288873",0,[],2021/12/19 13:50,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d7290a25450fdb266dd1d64afcd7298'}]",108.89672,34.291322,西安顺天大药房(梨园路店),B0FFG9WX5L,陕西省,西安市,莲湖区,未央宫街道,紫云溪小区东门商铺1层,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374122,90601,0,[],29,[],[],[],"108.896928,34.291424",0,[],2021/11/23 2:39,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_192353,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f0c3aa426dc2edc4d58a88fa577d47c6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ca30a5e62d8cdec495bef3b1966cd572'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8f05f17c00a91928939521539daf8cf4'}]",108.921309,34.280596,怡康医药超市(丰禾路四店),B0FFL0N1US,陕西省,西安市,莲湖区,未央宫街道,丰禾路十字路口处,029-86339717;130****8969,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373322,90601,0,[],29,[],[],[],"108.921389,34.280757",0,[],2021/12/19 13:40,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/548e950839f767e8db95e7745213054b'}]",108.92926,34.28918,陕西华远大药房(永兴路店),B0FFK7OTWW,陕西省,西安市,莲湖区,未央宫街道,永兴路15号陕西省汽车贸易总公司大楼由西往东第一间门面房,029-86249554,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374421,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:19,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/920b23cb29fb77b27f4e53b8204ff26e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f95b4ae96ce4916f57c725858a934b61'}]",108.932808,34.280464,广济大药房(自强西路一店),B0FFL5BVFO,陕西省,西安市,莲湖区,未央宫街道,工农路与自强西路交叉口西北角,029-86360356,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373411,90601,0,[],29,[],[],[],"108.93293,34.280242",0,[],2021/12/19 13:14,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.912884,34.280831,天然海娜植物染发养发,B0FFFO3TWW,陕西省,西安市,莲湖区,未央宫街道,丰禾路与大丰路交叉口东150米,,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108373320,90602,0,[],29,[],[],[],[],0,[],2021/12/17 19:18,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_259430,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/80f127cfe6ca1c41e0bae6349f43ef4e'}]",108.923873,34.28694,每天莱.club,B0GD1DNAA6,陕西省,西安市,莲湖区,未央宫街道,红庙坡金辉天鹅湾14栋一单元1层10103室,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108374312,90602,1,[],29,[],[],[],[],0,[],2021/11/22 5:35,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
